0,0.838542,0.8375
1,0.838542,0.8375
2,0.838542,0.8375
3,0.838542,0.8375
4,0.838542,0.8375
5,0.838542,0.8375
6,0.838542,0.8375
7,0.854167,0.841667
8,0.859375,0.841667
9,0.863542,0.841667
10,0.871875,0.841667
11,0.884375,0.841667
12,0.891667,0.845833
13,0.897917,0.845833
14,0.901042,0.85
15,0.907292,0.841667
16,0.908333,0.845833
17,0.9125,0.841667
18,0.919792,0.85
19,0.923958,0.85
20,0.927083,0.854167
21,0.936458,0.854167
22,0.939583,0.854167
23,0.94375,0.85
24,0.945833,0.85
25,0.951042,0.85
26,0.955208,0.845833
27,0.955208,0.845833
28,0.957292,0.85
29,0.959375,0.854167
30,0.9625,0.85
31,0.963542,0.854167
32,0.964583,0.858333
33,0.965625,0.854167
34,0.967708,0.854167
35,0.96875,0.854167
36,0.96875,0.858333
37,0.96875,0.858333
38,0.970833,0.858333
39,0.970833,0.858333
40,0.971875,0.854167
41,0.972917,0.858333
42,0.976042,0.858333
43,0.978125,0.854167
44,0.979167,0.85
45,0.980208,0.85
46,0.980208,0.845833
47,0.98125,0.845833
48,0.982292,0.845833
49,0.982292,0.845833
50,0.983333,0.845833
51,0.985417,0.845833
52,0.986458,0.845833
53,0.988542,0.845833
54,0.988542,0.845833
55,0.9875,0.845833
56,0.9875,0.845833
57,0.988542,0.845833
58,0.990625,0.845833
59,0.990625,0.845833
60,0.990625,0.845833
61,0.990625,0.845833
62,0.992708,0.845833
63,0.99375,0.845833
64,0.99375,0.85
65,0.99375,0.85
66,0.992708,0.85
67,0.992708,0.85
68,0.992708,0.85
69,0.992708,0.85
70,0.99375,0.85
71,0.99375,0.85
72,0.99375,0.85
73,0.994792,0.85
74,0.995833,0.85
75,0.996875,0.85
76,0.995833,0.85
77,0.996875,0.854167
78,0.996875,0.85
79,0.995833,0.85
80,0.996875,0.85
81,0.996875,0.854167
82,0.997917,0.854167
